basis,record_id,year,month,analysis_role,bandwidth_km,total_effect,structured_component,residual_component
latitude_longitude,199207,1992,7,held_out,1006.39812,-0.12055378451978727,-0.17340889299588666,0.052855108476098596
latitude_longitude,199208,1992,8,held_out,1006.39812,0.03908249737344082,-0.1887183237301408,0.22780082110358266
latitude_longitude,199306,1993,6,held_out,1006.39812,-0.05808504744187029,-0.04723154214764347,-0.010853505294227196
latitude_longitude,199307,1993,7,held_out,1006.39812,0.053985759261183514,-0.053807520620347514,0.10779327988153088
latitude_longitude,199308,1993,8,held_out,1006.39812,-0.11202571518716278,-0.18656465912656192,0.07453894393939914
latitude_longitude,199406,1994,6,held_out,1006.39812,0.2686994292520683,0.12245250725033302,0.14624692200173522
latitude_longitude,199407,1994,7,held_out,1006.39812,-0.27590882086117374,-0.237433915739634,-0.03847490512154028
latitude_longitude,199408,1994,8,held_out,1006.39812,-0.04373903166627733,-0.16785537446142085,0.12411634279514308
latitude_longitude,199506,1995,6,held_out,1006.39812,0.10409659810034094,0.0866686503556668,0.017427947744673915
latitude_longitude,199507,1995,7,held_out,1006.39812,-0.20497315950842274,-0.2528051820087663,0.047832022500342436
latitude_longitude,199508,1995,8,held_out,1006.39812,-0.18773721617487113,-0.19856422181643535,0.010827005641563386
latitude_longitude,199606,1996,6,held_out,1006.39812,-0.0961437398608348,-0.13558783052240675,0.03944409066157084
latitude_longitude,199607,1996,7,held_out,1006.39812,-0.08732251151075028,-0.18398957151472206,0.09666706000397238
latitude_longitude,199608,1996,8,held_out,1006.39812,-0.19399506317744933,-0.23061096804732456,0.03661590486987485
latitude_longitude,199706,1997,6,held_out,1006.39812,-0.32917384624403034,-0.24730636819975746,-0.0818674780442733
latitude_longitude,199707,1997,7,held_out,1006.39812,-0.05614101966588017,-0.1015663473394878,0.04542532767360702
latitude_longitude,199708,1997,8,held_out,1006.39812,-0.14070539589450065,-0.12928484172353413,-0.011420554170967096
latitude_longitude,199806,1998,6,held_out,1006.39812,-0.2446662178064466,-0.23275882608807427,-0.011907391718371841
latitude_longitude,199807,1998,7,held_out,1006.39812,0.11437972283639714,-0.02003348890864925,0.1344132117450464
latitude_longitude,199808,1998,8,held_out,1006.39812,0.024087046134239825,-0.0031450121569328586,0.027232058291172017
latitude_longitude,199906,1999,6,held_out,1006.39812,-0.2958131376961754,-0.26827189893162373,-0.02754123876455267
latitude_longitude,199907,1999,7,held_out,1006.39812,-0.017660154644010835,-0.11630035115686352,0.0986401965128539
latitude_longitude,199908,1999,8,held_out,1006.39812,-0.3012395873565685,-0.24566935917473437,-0.055570228181833894
latitude_longitude,200006,2000,6,held_out,1006.39812,-0.07206117681676312,-0.1121221562558039,0.040060979439040384
latitude_longitude,200007,2000,7,held_out,1006.39812,-0.3741192573898097,-0.2773393438995156,-0.0967799134902946
latitude_longitude,200008,2000,8,held_out,1006.39812,-0.21089431449372828,-0.1961684184794822,-0.014725896014245675
latitude_longitude,200106,2001,6,held_out,1006.39812,-0.022369140203113477,-0.07756463188425812,0.05519549168114382
latitude_longitude,200107,2001,7,held_out,1006.39812,-0.05100625231866281,-0.07713927140999717,0.026133019091333757
latitude_longitude,200108,2001,8,held_out,1006.39812,-0.2900953071082243,-0.27391953926141743,-0.016175767846807697
latitude_longitude,200206,2002,6,held_out,1006.39812,-0.03920658451700283,-0.041105768574690116,0.0018991840576874283
latitude_longitude,200207,2002,7,held_out,1006.39812,0.3309126259797516,0.12431355929425386,0.20659906668549805
latitude_longitude,200208,2002,8,held_out,1006.39812,-0.2283586699626757,-0.24176446089598333,0.013405790933305892
latitude_longitude,200306,2003,6,held_out,1006.39812,-0.13430206369254494,-0.09478689410730555,-0.03951516958523977
latitude_longitude,200307,2003,7,held_out,1006.39812,-0.061022301503895496,-0.24578186058020352,0.18475955907630723
latitude_longitude,200308,2003,8,held_out,1006.39812,-0.01463147692969567,-0.15042928179102524,0.13579780486132992
latitude_longitude,200406,2004,6,held_out,1006.39812,0.15339714303275126,0.03621063743243079,0.11718650560032061
latitude_longitude,200407,2004,7,held_out,1006.39812,-0.20630289034065225,-0.22436133605595965,0.018058445715307014
latitude_longitude,200408,2004,8,held_out,1006.39812,-0.23965158705024553,-0.33903194815639226,0.099380361106146
latitude_longitude,200506,2005,6,held_out,1006.39812,-0.09253532858795413,-0.10536955441013324,0.01283422582217873
latitude_longitude,200507,2005,7,held_out,1006.39812,-0.23401741309091262,-0.1851985871573882,-0.04881882593352613
latitude_longitude,200508,2005,8,held_out,1006.39812,-0.10696583550494868,-0.2302447421115627,0.12327890660661318
latitude_longitude,200606,2006,6,held_out,1006.39812,0.007402036262702363,-0.09966857606089495,0.10707061232359749
latitude_longitude,200607,2006,7,held_out,1006.39812,-0.10596216271436244,-0.14217784495503788,0.03621568224067622
latitude_longitude,200608,2006,8,held_out,1006.39812,-0.31288462898884833,-0.23736409543165127,-0.07552053355719666
latitude_longitude,200706,2007,6,held_out,1006.39812,0.047485597551992734,-0.08968511889606638,0.1371707164480602
latitude_longitude,200707,2007,7,held_out,1006.39812,-0.1386693989158452,-0.1826627485211017,0.04399334960525613
latitude_longitude,200708,2007,8,held_out,1006.39812,-0.14208168112488262,-0.18305150183365412,0.04096982070877219
latitude_longitude,200806,2008,6,held_out,1006.39812,0.09790798956856445,0.03640716883850049,0.06150082073006366
latitude_longitude,200807,2008,7,held_out,1006.39812,-0.07465309983671019,-0.14167302254060443,0.06701992270389433
latitude_longitude,200808,2008,8,held_out,1006.39812,-0.2128997594065973,-0.23968229755538567,0.026782538148787855
latitude_longitude,200906,2009,6,held_out,1006.39812,-0.10153093367661975,-0.12533761354690504,0.02380667987028469
latitude_longitude,200907,2009,7,held_out,1006.39812,-0.1251236713982916,-0.2132145725642831,0.08809090116599136
latitude_longitude,200908,2009,8,held_out,1006.39812,-0.2069409697316811,-0.160556706153523,-0.046384263578158585
latitude_longitude,201006,2010,6,held_out,1006.39812,0.20858306578072844,0.13454573222024127,0.07403733356048692
latitude_longitude,201007,2010,7,held_out,1006.39812,-0.31485105201148655,-0.31960487189581166,0.004753819884324718
latitude_longitude,201008,2010,8,held_out,1006.39812,-0.18637278937547128,-0.23890330973762544,0.05253052036215407
latitude_longitude,201106,2011,6,held_out,1006.39812,-0.1465282488033398,-0.18603113092044538,0.03950288211710535
latitude_longitude,201107,2011,7,held_out,1006.39812,-0.08410873061082298,-0.12597906905785963,0.04187033844703528
latitude_longitude,201108,2011,8,held_out,1006.39812,-0.0964136599491421,-0.20303680494847431,0.10662314499933223
latitude_longitude,201206,2012,6,held_out,1006.39812,-0.37158751675354557,-0.3194582892635435,-0.052129227490002886
latitude_longitude,201207,2012,7,held_out,1006.39812,-0.30565705969920615,-0.22719489563113182,-0.078462164068074
latitude_longitude,201208,2012,8,held_out,1006.39812,-0.3756183097758371,-0.274816821525509,-0.10080148825032768
latitude_longitude,201306,2013,6,held_out,1006.39812,0.130927323853842,0.012081164472464972,0.11884615938137821
latitude_longitude,201307,2013,7,held_out,1006.39812,-0.09623802255813418,-0.1158631585203397,0.019625135962206147
latitude_longitude,201308,2013,8,held_out,1006.39812,-0.26937773383803826,-0.2339812428157068,-0.03539649102233156
latitude_longitude,201406,2014,6,held_out,1006.39812,-0.014222084641237719,-0.019548148287825032,0.0053260636465873815
latitude_longitude,201407,2014,7,held_out,1006.39812,-0.061935464376412855,-0.16924801830269004,0.10731255392627671
latitude_longitude,201408,2014,8,held_out,1006.39812,0.08151509162057345,-0.03558984254950323,0.1171049341700754
latitude_longitude,201506,2015,6,development,1006.39812,-0.28563591303688185,-0.2772064137332825,-0.008429499303600419
latitude_longitude,201507,2015,7,development,1006.39812,-0.23038028358124285,-0.20986544332745707,-0.020514840253786186
latitude_longitude,201508,2015,8,development,1006.39812,-0.29692983083798175,-0.258275469096152,-0.038654361741830415
latitude_longitude,201606,2016,6,held_out,1006.39812,0.06395475674523118,-0.049001405961034736,0.11295616270626516
latitude_longitude,201607,2016,7,held_out,1006.39812,-0.13434740162713105,-0.1626248031052166,0.028277401478084895
latitude_longitude,201608,2016,8,held_out,1006.39812,0.17159168908540648,0.028354751315824784,0.1432369377695826
latitude_longitude,201706,2017,6,held_out,1006.39812,-0.14846079105799412,-0.1429653479418606,-0.005495443116135121
latitude_longitude,201707,2017,7,held_out,1006.39812,-0.20577688069147068,-0.22581267632379848,0.020035795632328383
latitude_longitude,201708,2017,8,held_out,1006.39812,0.07554647982485707,-0.017401760952895633,0.0929482407777518
latitude_longitude,201806,2018,6,held_out,1006.39812,-0.04031277823114666,-0.13146671714727456,0.09115393891612716
latitude_longitude,201807,2018,7,held_out,1006.39812,-0.30942649978102077,-0.2091227057810575,-0.10030379399996393
latitude_longitude,201808,2018,8,held_out,1006.39812,-0.23370969002900502,-0.20289467010207968,-0.030815019926925123
latitude_longitude,201906,2019,6,held_out,1006.39812,-0.11006101246945549,-0.07471824508087883,-0.03534276738857596
latitude_longitude,201907,2019,7,held_out,1006.39812,-0.11525958314768057,-0.13469024731771354,0.01943066417003329
latitude_longitude,201908,2019,8,held_out,1006.39812,-0.11318597032053052,-0.127768526926938,0.014582556606406989
latitude_longitude,202006,2020,6,held_out,1006.39812,-0.09270652797503007,-0.11207020116394166,0.01936367318891142
latitude_longitude,202007,2020,7,held_out,1006.39812,-0.15332561909477463,-0.15057434984608425,-0.002751269248691233
latitude_longitude,202008,2020,8,held_out,1006.39812,-0.04019189801877877,-0.11561956553225097,0.07542766751347181
latitude_longitude,202106,2021,6,held_out,1006.39812,-0.20612238055904894,-0.19721960988286574,-0.008902770676182739
latitude_longitude,202107,2021,7,held_out,1006.39812,-0.019831974121888286,-0.04676760507962799,0.0269356309577385
latitude_longitude,202108,2021,8,held_out,1006.39812,-0.0820167061350955,-0.11124940798594832,0.02923270185085253
latitude_longitude,202206,2022,6,development,1006.39812,-0.15401693364269112,-0.19834467874964082,0.04432774510694994
latitude_longitude,202207,2022,7,development,1006.39812,0.03329470791782768,-0.08395562529357323,0.11725033321140128
latitude_longitude,202208,2022,8,development,1006.39812,-0.3813039407936027,-0.2975319452059001,-0.08377199558770289
latitude_longitude,202306,2023,6,held_out,1006.39812,0.04124600478005804,0.04257100116117444,-0.0013249963811168242
latitude_longitude,202307,2023,7,held_out,1006.39812,-0.33410799370538957,-0.2694563226567388,-0.0646516710486514
latitude_longitude,202308,2023,8,held_out,1006.39812,-0.45312393338536433,-0.3432192340386373,-0.10990469934672842
latitude_longitude,202406,2024,6,held_out,1006.39812,-0.1335346648268443,-0.11497749079144406,-0.0185571740354002
latitude_longitude,202407,2024,7,held_out,1006.39812,0.03319278932471546,-0.08555460462008709,0.11874739394480163
latitude_longitude,202408,2024,8,held_out,1006.39812,-0.03985119388964516,-0.07788208272927619,0.03803088883963103
latitude_longitude,202506,2025,6,held_out,1006.39812,-0.19936906385745,-0.22076244577194856,0.021393381914497408
latitude_longitude,202507,2025,7,held_out,1006.39812,-0.2418432859344123,-0.12458544028068565,-0.11725784565372711
latitude_longitude,202508,2025,8,held_out,1006.39812,-0.2369677030446468,-0.19798029324233837,-0.0389874098023089
latitude_longitude_elevation,199106,1991,6,held_out,1006.39812,0.15385180577863972,0.06447131395116212,0.08938049182747682
latitude_longitude_elevation,199107,1991,7,held_out,1006.39812,-0.14524664822944708,-0.22438691275378864,0.07914026452434234
latitude_longitude_elevation,199108,1991,8,held_out,1006.39812,0.11653002427512318,0.11777173742563071,-0.0012417131505081849
latitude_longitude_elevation,199206,1992,6,held_out,1006.39812,0.020472682818786607,0.023752019439144702,-0.003279336620357773
latitude_longitude_elevation,199207,1992,7,held_out,1006.39812,-0.12055378451978727,-0.17069689886573777,0.05014311434595039
latitude_longitude_elevation,199208,1992,8,held_out,1006.39812,0.03908249737344082,-0.08031441760262353,0.1193969149760656
latitude_longitude_elevation,199306,1993,6,held_out,1006.39812,-0.05808504744187029,-0.06324490710255477,0.005159859660684372
latitude_longitude_elevation,199307,1993,7,held_out,1006.39812,0.053985759261183514,0.0321909651752521,0.021794794085930994
latitude_longitude_elevation,199308,1993,8,held_out,1006.39812,-0.11202571518716278,-0.11248594483112982,0.0004602296439665373
latitude_longitude_elevation,199406,1994,6,held_out,1006.39812,0.2686994292520683,0.242423644225944,0.026275785026123908
latitude_longitude_elevation,199407,1994,7,held_out,1006.39812,-0.27590882086117374,-0.2840324568364316,0.008123635975257839
latitude_longitude_elevation,199408,1994,8,held_out,1006.39812,-0.04373903166627733,-0.10375550891230371,0.06001647724602541
latitude_longitude_elevation,199506,1995,6,held_out,1006.39812,0.10409659810034094,0.09211671735889142,0.01197988074144888
latitude_longitude_elevation,199507,1995,7,held_out,1006.39812,-0.20497315950842274,-0.21391234519373112,0.008939185685308777
latitude_longitude_elevation,199508,1995,8,held_out,1006.39812,-0.18773721617487113,-0.1881772891105012,0.00044007293563013414
latitude_longitude_elevation,199606,1996,6,held_out,1006.39812,-0.0961437398608348,-0.12134281272353035,0.025199072862695446
latitude_longitude_elevation,199607,1996,7,held_out,1006.39812,-0.08732251151075028,-0.10007833134059559,0.012755819829845196
latitude_longitude_elevation,199608,1996,8,held_out,1006.39812,-0.19399506317744933,-0.1836214974139852,-0.010373565763464921
latitude_longitude_elevation,199706,1997,6,held_out,1006.39812,-0.32917384624403034,-0.31105294596348165,-0.018120900280547782
latitude_longitude_elevation,199707,1997,7,held_out,1006.39812,-0.05614101966588017,-0.05788992498410511,0.0017489053182248298
latitude_longitude_elevation,199708,1997,8,held_out,1006.39812,-0.14070539589450065,-0.12969935736837207,-0.011006038526128342
latitude_longitude_elevation,199806,1998,6,held_out,1006.39812,-0.2446662178064466,-0.2040691926560928,-0.04059702515035338
latitude_longitude_elevation,199807,1998,7,held_out,1006.39812,0.11437972283639714,0.032451118595482116,0.08192860424091587
latitude_longitude_elevation,199808,1998,8,held_out,1006.39812,0.024087046134239825,0.03931723679328519,-0.015230190659045668
latitude_longitude_elevation,199906,1999,6,held_out,1006.39812,-0.2958131376961754,-0.28834150059973007,-0.007471637096445477
latitude_longitude_elevation,199907,1999,7,held_out,1006.39812,-0.017660154644010835,0.009659667432963742,-0.027319822076974577
latitude_longitude_elevation,199908,1999,8,held_out,1006.39812,-0.3012395873565685,-0.227221463327645,-0.07401812402892276
latitude_longitude_elevation,200006,2000,6,held_out,1006.39812,-0.07206117681676312,-0.08407246661473607,0.012011289797973878
latitude_longitude_elevation,200007,2000,7,held_out,1006.39812,-0.3741192573898097,-0.3109427064436313,-0.06317655094617797
latitude_longitude_elevation,200008,2000,8,held_out,1006.39812,-0.21089431449372828,-0.20550548550359915,-0.00538882899012842
latitude_longitude_elevation,200106,2001,6,held_out,1006.39812,-0.022369140203113477,-0.01934071847806552,-0.003028421725048416
latitude_longitude_elevation,200107,2001,7,held_out,1006.39812,-0.05100625231866281,-0.06388578764757687,0.012879535328914114
